seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce 

ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland trees grassland trees grassland grassland grassland grassland trees trees grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland trees trees grassland trees forest trees forest forest trees trees forest forest hills hills forest trees trees forest forest forest forest trees forest trees grassland grassland trees grassland grassland hills grassland trees forest trees grassland hills forest trees forest trees trees hills grassland grassland trees forest trees grassland grassland trees forest trees forest forest forest trees trees trees forest trees forest forest forest hills hills hills hills hills hills hills trees grassland grassland grassland trees forest trees forest hills trees forest trees grassland trees grassland trees grassland grassland hills trees forest hills hills trees trees forest trees grassland grassland grassland trees trees trees forest trees trees trees forest forest trees grassland hills forest trees trees hills grassland grassland grassland trees trees grassland grassland grassland grassland trees hills grassland trees trees forest trees forest forest trees grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean coast grassland grassland grassland grassland grassland grassland grassland trees trees grassland grassland trees trees trees grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland hills hills grassland trees trees forest trees trees forest forest forest deepWood forest deepWood hills forest forest trees forest trees trees trees forest trees trees trees grassland trees grassland trees hills grassland trees trees forest trees trees forest trees trees forest trees hills grassland grassland grassland hills trees grassland grassland grassland trees forest hills forest trees forest forest forest trees grassland trees trees trees trees grassland grassland trees trees trees grassland grassland hills grassland grassland trees trees grassland trees grassland grassland trees trees grassland trees grassland grassland grassland trees hills trees trees grassland trees grassland grassland hills grassland grassland trees trees trees forest trees trees trees trees trees trees forest trees grassland grassland trees forest forest hills trees grassland trees trees forest hills grassland grassland trees trees forest trees forest trees forest hills trees trees grassland grassland grassland coast coast coast coast coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean coast grassland trees grassland grassland grassland hills grassland trees grassland grassland trees trees trees trees trees grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean coast grassland trees forest forest trees trees grassland hills grassland grassland trees trees forest forest trees forest forest trees forest forest trees grassland grassland grassland trees trees forest trees trees forest trees grassland grassland hills forest trees forest forest forest trees trees trees trees forest trees trees grassland grassland trees trees trees grassland grassland hills forest forest forest trees trees forest trees trees trees grassland trees grassland grassland trees grassland grassland trees forest hills trees forest trees trees forest forest trees forest hills grassland trees trees trees trees trees grassland trees forest hills trees trees grassland grassland grassland grassland trees trees grassland grassland trees grassland trees forest forest forest forest hills grassland trees trees grassland hills trees trees trees grassland trees grassland grassland grassland hills grassland trees grassland trees trees forest forest forest trees trees grassland trees trees grassland hills grassland grassland coast coast grassland grassland grassland coast coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean coast grassland trees grassland grassland hills hills hills trees grassland trees forest trees forest forest trees grassland coast ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland trees trees trees grassland grassland trees grassland trees hills grassland trees forest trees trees forest trees trees hills grassland grassland grassland grassland grassland trees trees forest trees trees trees grassland trees trees forest forest forest trees forest forest trees forest trees trees grassland grassland trees hills forest trees grassland trees trees forest trees trees hills grassland grassland trees forest trees grassland grassland trees grassland trees trees trees trees forest trees trees trees hills grassland trees forest trees trees trees grassland trees trees forest forest forest forest hills trees trees grassland hills grassland grassland hills trees grassland grassland grassland trees trees forest trees trees forest forest forest trees grassland grassland trees forest trees forest trees grassland grassland trees forest hills grassland trees trees grassland trees grassland trees trees trees forest trees trees grassland grassland trees grassland grassland grassland trees trees grassland coast grassland grassland coast coast coast grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean coast grassland trees forest trees trees forest trees forest forest trees forest trees trees forest trees trees grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland trees grassland grassland grassland trees trees forest hills grassland trees grassland trees trees grassland grassland hills grassland trees hills grassland hills hills forest trees forest forest trees hills grassland hills trees forest forest trees forest trees grassland trees trees grassland grassland trees trees trees trees forest trees forest trees trees grassland grassland grassland grassland grassland trees trees trees trees trees forest hills trees grassland trees trees trees trees forest forest trees grassland grassland trees forest trees trees trees trees grassland trees forest trees forest trees trees trees trees forest trees trees forest trees grassland trees trees grassland grassland trees grassland hills forest trees trees grassland grassland trees forest trees trees trees grassland trees grassland grassland trees grassland grassland grassland grassland hills trees trees trees trees forest hills grassland grassland grassland trees grassland trees trees grassland grassland grassland coast coast grassland grassland grassland grassland grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean coast coast grassland trees trees trees trees forest forest forest forest trees trees forest hills trees trees grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland trees trees hills forest trees trees grassland grassland grassland trees forest forest trees trees grassland trees forest forest trees trees grassland trees trees trees forest forest forest hills forest forest trees trees hills forest trees hills trees grassland trees grassland grassland trees trees trees trees grassland trees grassland grassland grassland trees trees trees trees forest trees forest forest trees forest trees forest trees grassland grassland grassland grassland trees trees trees trees grassland grassland hills trees forest trees trees trees forest forest trees forest trees grassland grassland grassland trees grassland hills forest trees grassland trees grassland grassland trees grassland trees grassland trees trees trees grassland grassland grassland hills forest forest forest trees forest hills trees grassland grassland hills trees trees forest hills grassland grassland grassland trees grassland grassland trees trees trees grassland hills trees grassland grassland grassland grassland coast grassland grassland grassland grassland grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean coast grassland grassland grassland trees forest trees trees trees trees trees forest trees forest hills trees trees grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland trees forest forest forest forest forest hills grassland trees trees trees forest trees trees trees trees trees forest trees grassland grassland hills grassland hills forest forest forest trees forest trees hills grassland grassland grassland trees hills hills grassland grassland trees trees hills forest forest forest trees grassland grassland trees grassland grassland trees forest forest trees forest forest trees forest trees forest trees forest trees grassland grassland grassland hills forest trees forest forest hills trees trees trees forest trees forest trees trees trees grassland trees trees grassland trees trees forest hills grassland trees grassland hills hills hills trees grassland trees trees grassland trees forest trees grassland grassland grassland grassland hills hills hills hills hills trees forest trees trees forest forest trees trees grassland trees grassland grassland trees trees grassland trees trees trees trees forest trees grassland grassland trees grassland grassland grassland grassland grassland grassland coast grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean coast grassland hills trees trees forest hills grassland trees forest forest hills trees grassland hills grassland grassland grassland hills grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland trees forest trees forest trees trees trees grassland grassland grassland trees forest trees trees forest forest forest forest forest trees trees trees grassland grassland grassland trees trees trees grassland trees hills hills grassland grassland grassland trees hills forest trees grassland trees grassland hills trees trees trees forest trees trees forest trees grassland trees forest trees trees trees trees trees forest forest forest trees forest trees grassland grassland trees hills forest trees trees trees trees grassland grassland trees forest trees trees trees grassland trees grassland grassland trees grassland trees trees trees forest trees forest trees forest trees grassland trees trees trees forest trees forest hills forest trees trees trees grassland trees trees trees trees trees forest trees forest forest trees forest trees grassland hills grassland grassland grassland grassland grassland trees forest trees forest forest hills grassland hills grassland trees trees trees trees trees grassland coast coast grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean coast grassland trees trees trees trees forest trees trees forest trees hills grassland hills grassland trees grassland grassland grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland trees grassland hills grassland grassland trees grassland hills grassland grassland hills grassland grassland hills trees trees forest trees forest trees trees trees trees trees trees trees grassland trees trees grassland trees trees grassland trees grassland hills forest trees trees trees trees hills forest trees forest forest forest trees forest trees grassland trees trees grassland trees forest trees forest trees trees trees trees forest forest hills grassland grassland trees forest trees grassland trees grassland grassland grassland grassland hills forest forest trees trees forest hills grassland grassland grassland trees forest forest trees trees forest trees trees forest hills trees trees trees trees trees forest forest trees grassland trees grassland grassland trees trees forest forest forest trees hills forest trees grassland trees trees trees forest hills hills hills grassland trees forest hills forest forest trees forest hills forest trees forest trees trees grassland grassland coast coast coast coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean coast grassland grassland grassland trees trees forest trees forest forest forest hills grassland grassland grassland trees grassland coast grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland trees trees trees forest trees forest trees trees grassland grassland grassland hills trees trees forest forest hills forest trees hills grassland grassland grassland grassland trees grassland trees grassland hills grassland trees trees trees trees trees forest trees grassland trees grassland hills forest trees trees forest forest forest forest trees trees trees trees forest forest forest hills forest forest trees trees forest trees grassland grassland trees trees trees trees trees trees grassland trees grassland grassland trees forest trees forest forest trees grassland grassland grassland hills forest hills forest trees trees forest forest trees trees grassland trees trees grassland grassland trees forest trees trees hills forest hills grassland trees trees forest hills forest trees grassland trees grassland grassland grassland trees trees forest forest forest forest hills grassland trees forest forest forest trees trees forest trees trees forest forest trees trees grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean coast coast coast grassland grassland grassland grassland hills trees trees forest trees grassland grassland coast coast grassland coast coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland trees trees grassland grassland trees forest trees trees trees trees grassland trees trees trees grassland grassland trees trees grassland hills forest forest trees trees trees grassland grassland grassland grassland trees forest trees grassland trees forest forest trees trees trees trees forest trees grassland trees trees trees trees forest forest forest trees grassland trees trees trees forest trees forest hills forest forest forest trees trees grassland grassland trees trees grassland grassland grassland grassland grassland trees trees hills forest forest trees trees forest forest hills hills grassland grassland hills grassland hills grassland trees trees trees forest forest trees grassland trees grassland grassland grassland trees forest forest trees trees grassland grassland trees forest forest hills forest forest hills grassland trees trees grassland trees grassland trees trees trees trees forest hills grassland trees forest trees trees grassland trees trees grassland trees forest trees grassland trees trees grassland coast coast coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean coast coast grassland coast grassland grassland grassland grassland grassland grassland trees trees grassland coast coast ocean ocean coast coast coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland trees trees hills grassland hills forest trees grassland grassland hills forest trees forest trees grassland trees trees forest forest hills hills hills hills forest forest trees grassland trees trees grassland trees forest forest trees forest forest trees trees trees trees forest forest trees trees trees grassland trees trees trees trees forest trees grassland trees trees grassland hills trees trees grassland trees forest forest forest forest trees grassland trees trees grassland trees trees grassland grassland grassland grassland grassland trees trees grassland grassland trees trees trees forest trees grassland grassland grassland grassland grassland trees grassland trees trees trees trees grassland grassland grassland trees trees forest trees trees forest forest trees grassland grassland trees trees forest trees trees forest trees trees forest hills trees trees trees trees forest forest forest hills trees forest forest trees trees grassland grassland trees trees forest deepWood forest hills hills hills grassland grassland coast grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean coast coast grassland grassland grassland grassland grassland grassland grassland grassland grassland grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast grassland trees forest forest trees forest trees trees grassland trees grassland trees trees forest trees grassland grassland grassland trees trees forest trees trees forest trees trees grassland trees trees forest trees trees forest trees trees trees hills grassland trees grassland grassland trees trees forest forest trees grassland trees forest forest trees trees trees trees trees forest trees trees forest forest trees grassland trees trees forest trees forest trees forest forest trees forest trees trees grassland trees trees trees forest forest trees trees forest forest trees forest forest trees grassland trees grassland grassland grassland hills forest forest forest trees grassland trees grassland trees trees trees trees trees trees trees trees grassland grassland trees grassland trees trees trees trees grassland trees trees forest trees trees forest trees trees trees trees grassland trees forest trees trees grassland grassland grassland grassland grassland trees forest trees trees grassland trees grassland trees grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean coast grassland grassland grassland grassland grassland grassland grassland trees grassland trees trees grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast coast coast grassland grassland grassland trees trees hills grassland hills forest trees trees forest trees forest forest forest trees grassland grassland trees forest trees trees grassland grassland hills forest trees hills grassland hills hills grassland grassland trees forest forest trees grassland grassland hills hills hills forest forest trees forest forest trees grassland trees trees forest forest trees grassland grassland trees trees forest trees hills grassland grassland trees forest trees forest trees grassland trees trees forest forest trees grassland grassland trees grassland grassland trees forest trees trees forest trees forest trees trees forest trees trees trees grassland grassland trees trees forest trees grassland grassland trees hills forest forest trees trees forest forest trees forest hills grassland grassland trees trees grassland trees grassland trees trees grassland trees trees trees forest trees forest forest forest hills trees forest hills grassland grassland grassland grassland grassland coast grassland hills trees trees grassland grassland grassland trees trees grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean coast coast grassland grassland hills grassland coast coast grassland trees trees grassland grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast grassland grassland grassland grassland grassland trees grassland trees trees grassland trees grassland grassland hills grassland trees hills hills grassland grassland grassland trees trees grassland trees trees grassland grassland hills forest forest trees forest trees trees hills forest trees trees trees grassland hills hills forest trees trees trees grassland trees forest forest trees trees forest forest trees grassland grassland hills forest trees trees trees grassland grassland trees trees trees forest trees trees grassland grassland grassland trees trees forest trees grassland grassland grassland trees forest trees grassland grassland hills hills hills trees trees forest trees trees grassland grassland trees trees trees trees trees grassland grassland trees hills forest trees grassland grassland trees forest trees forest hills trees grassland trees trees grassland grassland grassland trees forest trees trees forest forest trees forest forest trees hills hills grassland hills grassland grassland trees grassland coast coast ocean coast grassland grassland grassland grassland grassland grassland trees forest trees grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean coast grassland grassland coast coast ocean coast grassland grassland grassland trees grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland trees grassland grassland grassland grassland grassland trees trees hills forest trees trees trees trees trees trees trees grassland hills hills forest trees trees grassland grassland grassland trees trees forest trees forest trees grassland grassland grassland trees forest trees trees grassland trees trees forest trees forest forest trees forest trees hills grassland grassland trees forest forest hills trees grassland trees grassland grassland trees grassland grassland grassland grassland trees trees grassland grassland grassland grassland grassland trees forest trees grassland grassland trees hills forest forest forest trees trees trees forest trees grassland grassland trees forest forest hills grassland trees forest forest forest forest hills grassland trees trees trees trees trees grassland trees forest forest forest trees forest trees trees grassland trees trees trees trees forest forest forest forest trees forest forest forest forest trees grassland trees grassland grassland grassland grassland grassland coast grassland coast grassland grassland grassland grassland grassland trees grassland trees trees forest trees trees grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean coast grassland hills grassland grassland coast coast grassland trees grassland grassland grassland grassland coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland grassland grassland grassland grassland grassland trees grassland grassland grassland hills forest trees forest forest forest forest trees trees grassland grassland trees trees trees forest trees trees grassland grassland trees forest trees hills grassland hills grassland hills forest trees trees trees trees trees forest forest trees trees forest trees trees trees trees trees trees grassland trees forest trees grassland trees trees grassland hills forest hills grassland grassland trees grassland grassland grassland hills trees grassland trees trees forest forest trees grassland trees trees forest forest trees trees trees trees forest forest trees trees forest hills trees grassland grassland grassland trees trees forest hills grassland trees forest trees trees forest forest trees grassland hills trees forest trees trees trees forest trees grassland grassland grassland grassland trees forest hills trees trees trees forest trees forest forest trees forest hills hills trees trees trees grassland grassland grassland grassland grassland grassland grassland grassland grassland grassland trees trees trees trees trees grassland trees grassland coast ocean coast coast coast ocean ocean ocean ocean ocean ocean 

seaIce seaIce coast tundra tundra tundra tundra tundra coast tundra tundra tundra tundra tundra tundra tundra tundra coast seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce coast tundra trees tundra hills tundra trees trees tundra tundra tundra tundra tundra trees trees tundra trees hills trees forest forest forest hills tundra trees forest trees hills tundra tundra trees trees forest trees trees trees trees tundra tundra tundra hills tundra tundra hills forest forest forest forest forest trees forest forest trees forest forest forest forest trees forest trees trees trees tundra trees tundra tundra trees trees trees trees trees trees tundra tundra tundra tundra tundra tundra trees hills trees trees tundra trees forest trees hills tundra tundra tundra tundra trees trees forest trees forest hills trees trees tundra tundra trees trees forest hills trees forest forest trees tundra hills hills trees trees trees forest forest forest forest forest trees forest hills tundra tundra tundra trees forest hills trees trees trees forest hills trees trees tundra trees trees trees tundra trees trees tundra tundra tundra tundra trees tundra hills tundra tundra tundra tundra tundra trees trees tundra tundra trees tundra tundra coast tundra coast tundra coast coast seaIce coast seaIce seaIce 

seaIce seaIce seaIce tundra tundra tundra tundra tundra tundra tundra tundra tundra tundra tundra tundra tundra tundra tundra coast seaIce seaIce seaIce seaIce seaIce tundra seaIce seaIce seaIce coast coast tundra tundra tundra tundra tundra tundra tundra tundra tundra trees hills forest forest hills tundra tundra tundra hills forest trees tundra tundra trees trees trees tundra trees trees trees trees forest forest forest trees trees tundra trees tundra tundra tundra tundra tundra trees trees hills hills trees trees hills hills trees forest trees hills hills tundra trees trees trees forest trees trees trees hills forest forest forest hills trees forest hills trees trees tundra trees tundra tundra trees trees trees hills forest trees tundra hills hills hills tundra tundra trees forest forest forest forest trees tundra tundra tundra tundra trees tundra hills tundra trees hills hills tundra tundra tundra trees tundra tundra trees hills trees trees trees forest hills trees trees trees trees hills forest forest trees forest forest forest forest trees tundra trees trees tundra tundra tundra trees forest forest hills trees tundra tundra tundra tundra trees trees tundra trees trees tundra trees forest hills tundra trees tundra tundra coast tundra coast tundra tundra tundra tundra tundra coast seaIce 

seaIce seaIce seaIce seaIce tundra tundra tundra coast tundra trees trees tundra tundra trees tundra coast tundra coast seaIce seaIce seaIce seaIce tundra tundra seaIce seaIce seaIce coast coast tundra tundra tundra tundra tundra tundra tundra hills hills hills forest trees trees forest trees tundra tundra tundra tundra hills trees trees tundra trees tundra tundra tundra trees forest forest forest forest trees trees trees trees trees trees tundra trees tundra trees trees tundra tundra trees trees trees tundra tundra tundra trees forest forest hills trees tundra trees tundra tundra trees tundra tundra trees hills forest trees trees tundra tundra trees trees forest trees tundra tundra hills hills forest trees tundra hills forest forest hills tundra tundra tundra tundra trees forest trees forest forest trees trees trees trees tundra tundra tundra trees trees trees tundra tundra trees tundra trees hills forest hills trees trees hills tundra tundra tundra trees trees trees trees trees trees tundra hills hills trees forest trees trees hills tundra tundra tundra tundra trees hills hills forest forest hills hills tundra tundra tundra tundra tundra tundra tundra trees forest forest trees tundra hills trees trees trees trees tundra tundra trees tundra tundra tundra tundra hills tundra coast seaIce 

seaIce seaIce seaIce seaIce seaIce tundra coast seaIce tundra tundra tundra tundra tundra tundra tundra coast coast coast coast coast seaIce seaIce tundra seaIce seaIce coast coast tundra tundra tundra tundra hills tundra tundra tundra tundra tundra tundra tundra hills tundra tundra hills trees tundra tundra trees trees trees trees tundra trees trees tundra tundra hills tundra trees forest forest forest trees forest forest hills trees trees trees tundra hills forest forest trees trees trees trees forest hills tundra tundra trees trees forest trees trees tundra tundra tundra trees tundra trees trees tundra hills forest trees trees tundra trees forest forest forest forest trees tundra trees hills forest forest trees trees hills forest trees tundra tundra tundra hills forest forest trees forest forest forest hills tundra tundra tundra tundra tundra trees forest trees tundra hills tundra tundra trees trees forest forest trees trees tundra tundra trees tundra trees tundra trees trees tundra tundra trees hills tundra trees forest trees trees tundra tundra tundra tundra tundra tundra trees tundra hills trees tundra trees tundra tundra coast coast tundra tundra tundra trees trees forest forest trees trees trees trees trees forest trees trees forest hills tundra tundra hills tundra tundra coast seaIce 

seaIce seaIce seaIce coast seaIce coast tundra seaIce tundra trees tundra tundra tundra tundra tundra coast coast tundra tundra coast tundra coast coast seaIce tundra seaIce seaIce coast coast tundra tundra tundra tundra tundra seaIce coast coast coast tundra hills tundra tundra trees tundra tundra tundra trees trees trees forest trees forest forest hills trees forest trees trees trees hills hills trees forest forest trees trees trees forest hills tundra trees trees hills forest trees forest forest trees trees tundra tundra tundra hills trees forest hills tundra trees trees tundra trees tundra tundra hills forest trees tundra hills tundra hills hills hills trees trees tundra tundra tundra trees forest trees tundra hills hills trees trees trees trees hills forest forest trees trees hills hills tundra trees trees trees trees tundra trees hills tundra tundra tundra tundra hills forest forest forest hills trees trees trees trees trees tundra trees tundra trees forest hills tundra trees tundra trees trees forest trees tundra tundra tundra tundra tundra trees trees tundra tundra trees tundra coast tundra coast tundra seaIce seaIce tundra tundra tundra trees trees trees trees trees forest forest trees forest forest forest forest trees tundra tundra tundra tundra tundra seaIce seaIce seaIce 

seaIce coast tundra tundra tundra coast tundra coast coast tundra tundra tundra tundra tundra coast coast coast tundra trees tundra tundra tundra tundra tundra tundra seaIce tundra tundra tundra tundra tundra tundra tundra seaIce seaIce coast tundra tundra tundra tundra tundra tundra trees trees trees tundra tundra trees tundra hills trees forest trees trees trees trees trees forest trees trees trees forest forest trees trees tundra tundra hills trees tundra tundra trees trees forest trees hills hills tundra tundra coast tundra coast tundra tundra trees tundra tundra trees trees trees forest trees tundra trees trees trees trees forest hills tundra trees trees forest forest trees trees trees forest forest forest trees trees tundra tundra tundra tundra tundra tundra trees trees trees tundra tundra tundra trees forest trees tundra tundra hills forest hills trees trees tundra tundra hills forest forest trees tundra trees forest forest hills tundra trees tundra tundra tundra hills hills tundra trees trees forest forest forest forest hills trees tundra tundra trees forest forest trees tundra trees tundra coast coast coast coast seaIce seaIce coast coast tundra tundra trees tundra tundra tundra hills trees trees trees forest hills hills trees tundra tundra coast coast coast coast seaIce seaIce 

seaIce coast tundra tundra tundra coast coast coast tundra tundra tundra hills hills trees tundra tundra coast coast tundra tundra tundra coast coast tundra seaIce seaIce tundra seaIce coast tundra seaIce coast tundra seaIce seaIce coast coast tundra coast tundra tundra hills forest trees trees tundra tundra trees trees hills forest forest trees trees forest hills trees trees tundra tundra trees hills hills tundra tundra tundra trees trees trees tundra tundra tundra tundra hills tundra tundra tundra coast coast coast seaIce seaIce coast coast tundra tundra tundra trees trees trees forest trees trees forest trees forest trees trees trees tundra trees forest forest forest forest hills tundra trees trees trees tundra tundra coast tundra coast coast tundra trees forest trees forest hills hills trees trees forest forest hills tundra trees forest hills trees trees tundra tundra trees forest forest trees trees trees trees trees trees tundra tundra hills tundra tundra trees tundra trees trees tundra trees forest trees trees trees trees tundra trees trees trees forest trees tundra tundra coast seaIce seaIce seaIce seaIce seaIce seaIce coast tundra hills tundra trees tundra trees tundra tundra tundra trees trees hills tundra tundra tundra coast coast tundra tundra tundra tundra seaIce seaIce 

seaIce coast coast tundra tundra tundra coast coast tundra tundra tundra tundra tundra tundra tundra coast coast tundra tundra trees tundra coast tundra trees tundra seaIce seaIce seaIce seaIce seaIce seaIce seaIce coast coast seaIce tundra tundra coast coast tundra tundra tundra tundra trees forest trees trees trees trees trees forest forest forest forest forest hills trees trees tundra trees tundra trees tundra tundra tundra tundra trees tundra tundra tundra tundra tundra tundra trees tundra trees tundra coast coast coast tundra seaIce seaIce coast tundra tundra tundra trees forest trees hills tundra tundra hills trees forest trees trees forest trees trees hills trees trees forest trees tundra tundra tundra tundra coast coast coast tundra tundra coast coast tundra trees trees hills tundra hills tundra trees forest trees trees tundra trees trees trees trees trees tundra tundra tundra hills hills trees tundra trees trees tundra tundra tundra trees forest hills trees forest trees tundra tundra tundra trees forest trees tundra tundra tundra tundra hills trees trees forest trees tundra tundra coast seaIce seaIce seaIce seaIce seaIce seaIce tundra trees forest trees forest trees forest hills tundra coast tundra tundra tundra tundra tundra tundra seaIce tundra tundra coast seaIce tundra seaIce seaIce 

seaIce coast coast tundra hills tundra coast coast tundra tundra tundra trees trees tundra tundra tundra tundra tundra tundra tundra tundra coast coast tundra coast coast tundra seaIce seaIce seaIce seaIce seaIce tundra coast seaIce seaIce seaIce coast coast tundra coast seaIce coast tundra hills trees trees tundra trees trees trees trees forest hills hills tundra tundra trees trees forest trees trees tundra tundra hills trees forest trees tundra tundra tundra tundra tundra tundra trees forest trees tundra tundra coast tundra coast seaIce coast tundra tundra trees forest trees tundra trees tundra tundra tundra trees forest trees trees trees trees forest trees tundra trees hills trees tundra tundra tundra tundra tundra coast seaIce seaIce seaIce seaIce seaIce tundra trees tundra trees tundra tundra tundra trees forest trees trees tundra trees tundra tundra tundra tundra trees trees trees tundra tundra tundra hills forest trees trees trees trees forest forest forest trees forest forest trees tundra tundra trees trees forest trees trees tundra trees forest forest forest trees tundra tundra coast tundra coast seaIce coast seaIce tundra coast tundra trees trees tundra trees forest trees tundra coast coast coast tundra coast coast seaIce seaIce seaIce seaIce tundra seaIce seaIce tundra coast seaIce 

